COMPANY,DATE,PRICE OF LAST TRANSACTION,MAX,MIN,AVERAGE PRICE,% PERCENT,QUANTITY,REVENUE IN BEST DENARS,TOTAL REVENUE IN DENARS
ALK,11.7.2024,"22.050,00","22.500,00","22.050,00","22.133,55","0,30",391,8.654.219,8.654.219
ALK,10.7.2024,"22.100,00","22.155,00","22.000,00","22.067,56","2,59",43,948.905,948.905
ALK,09.7.2024,"21.500,00","21.800,00","21.300,00","21.509,80","1,41",102,2.194.000,2.194.000
ALK,08.7.2024,"21.500,00","21.500,00","21.200,00","21.210,14","-0,73",148,3.139.100,3.139.100
ALK,05.7.2024,"21.550,00","21.550,00","21.201,00","21.366,32","2,03",19,405.960,405.960
ALK,04.7.2024,"21.004,00","21.004,00","20.850,00","20.941,01","0,65",163,3.413.385,3.413.385
ALK,03.7.2024,"20.800,00","20.900,00","20.800,00","20.804,99","0,44",141,2.933.503,2.933.503
ALK,02.7.2024,"20.800,00","20.900,00","20.600,00","20.713,06","0,53",786,16.280.469,16.280.469
ALK,01.7.2024,"20.540,00","20.700,00","20.540,00","20.603,42","0,07",646,13.309.807,13.309.807
ALK,28.6.2024,"20.600,00","20.600,00","20.501,00","20.589,00","0,29",81,1.667.709,1.667.709
ALK,27.6.2024,"20.600,00","20.600,00","20.500,00","20.529,13","-0,01",237,4.865.404,4.865.404
ALK,26.6.2024,"20.600,00","20.600,00","20.500,00","20.531,37","-0,29",128,2.628.015,2.628.015
ALK,25.6.2024,"20.550,00","20.600,00","20.501,00","20.590,46","-0,65",126,2.594.398,2.594.398
ALK,24.6.2024,"20.750,00","20.750,00","20.700,00","20.725,00","-0,12",4,82.900,82.900
ALK,20.6.2024,"20.749,00","20.750,00","20.730,00","20.749,23","0,10",128,2.655.902,2.655.902
ALK,19.6.2024,"20.700,00","20.750,00","20.700,00","20.727,50","-0,07",84,1.741.110,1.741.110
ALK,18.6.2024,"20.750,00","20.750,00","20.700,00","20.742,66","-0,24",79,1.638.670,1.638.670
ALK,17.6.2024,"20.800,00","20.800,00","20.750,00","20.792,39","-0,42",230,4.782.249,4.782.249
ALK,14.6.2024,"20.800,00","20.900,00","20.800,00","20.880,41","-0,07",296,6.180.600,6.180.600
ALK,13.6.2024,"20.800,00","20.900,00","20.800,00","20.894,59","0,04",414,8.650.360,8.650.360
ALK,12.6.2024,"20.900,00","20.900,00","20.850,00","20.885,35","0,12",359,7.497.841,7.497.841
ALK,11.6.2024,"20.900,00","20.900,00","20.850,00","20.860,89","0,03",209,4.359.927,4.359.927
ALK,10.6.2024,"20.850,00","20.996,00","20.850,00","20.853,98","-0,68",256,5.338.620,5.338.620
ALK,07.6.2024,"20.997,00","20.997,00","20.996,00","20.996,59","0,72",220,4.619.250,4.619.250
ALK,06.6.2024,"20.998,00","20.999,00","20.750,00","20.846,26","0,24",210,4.377.715,4.377.715
ALK,05.6.2024,"20.800,00","20.800,00","20.700,00","20.796,69","0,30",500,10.398.344,10.398.344
ALK,04.6.2024,"20.700,00","20.800,00","20.700,00","20.734,18","-0,08",34,704.962,704.962
ALK,03.6.2024,"20.750,00","20.750,00","20.750,00","20.750,00","-0,27",4,83.000,83.000
ALK,31.5.2024,"20.800,00","20.899,00","20.800,00","20.805,44","-0,35",255,5.305.386,5.305.386
ALK,30.5.2024,"20.900,00","20.902,00","20.801,00","20.877,74","0,37",727,15.178.116,15.178.116
ALK,29.5.2024,"20.800,00","20.800,00","20.800,00","20.800,00","0,03",429,8.923.200,8.923.200
ALK,28.5.2024,"20.800,00","20.801,00","20.700,00","20.794,51","-0,03",508,10.563.610,10.563.610
ALK,27.5.2024,"20.800,00","20.801,00","20.800,00","20.800,10","0,00",102,2.121.610,2.121.610
ALK,23.5.2024,"20.800,00","20.800,00","20.800,00","20.800,00","0,27",36,748.800,748.800
ALK,22.5.2024,"20.800,00","20.800,00","20.700,00","20.743,41","0,62",69,1.431.295,1.431.295
ALK,21.5.2024,"20.700,00","20.700,00","20.600,00","20.614,65","-0,40",273,5.627.800,5.627.800
ALK,20.5.2024,"20.699,00","20.700,00","20.690,00","20.697,99","-0,08",82,1.697.235,1.697.235
ALK,17.5.2024,"20.700,00","20.797,00","20.650,00","20.714,67","-0,31",135,2.796.481,2.796.481
ALK,16.5.2024,"20.651,00","20.800,00","20.650,00","20.778,34","-1,00",460,9.558.036,9.558.036
ALK,15.5.2024,"20.950,00","21.000,00","20.950,00","20.987,90","-0,50",214,4.491.410,4.491.410
ALK,14.5.2024,"21.000,00","21.100,00","21.000,00","21.093,20","0,45",598,12.613.736,12.613.736
ALK,13.5.2024,"21.000,00","21.000,00","20.998,00","20.999,48","1,31",42,881.978,881.978
ALK,10.5.2024,"20.752,00","21.000,00","20.600,00","20.728,55","0,85",266,5.513.795,5.513.795
ALK,09.5.2024,"20.600,00","20.600,00","20.545,00","20.553,42","0,46",73,1.500.400,1.500.400
ALK,07.5.2024,"20.500,00","20.500,00","20.450,00","20.460,16","0,05",192,3.928.350,3.928.350
ALK,02.5.2024,"20.450,00","20.450,00","20.422,00","20.449,49","0,37",109,2.228.994,2.228.994
ALK,30.4.2024,"20.400,00","20.400,00","20.351,00","20.374,27","0,35",260,5.297.310,5.297.310
ALK,29.4.2024,"20.350,00","20.350,00","20.298,00","20.303,92","0,51",239,4.852.638,4.852.638
ALK,26.4.2024,"20.200,00","20.202,00","20.199,00","20.200,45","0,24",262,5.292.519,5.292.519
ALK,25.4.2024,"20.151,00","20.200,00","20.101,00","20.152,25","0,37",32,644.872,644.872
ALK,23.4.2024,"20.100,00","20.100,00","20.002,00","20.077,78","0,19",83,1.666.456,1.666.456
ALK,22.4.2024,"20.050,00","20.050,00","20.001,00","20.039,94","0,03",101,2.024.034,2.024.034
ALK,19.4.2024,"20.002,00","20.101,00","20.000,00","20.034,91","-0,32",68,1.362.374,1.362.374
ALK,18.4.2024,"20.100,00","20.100,00","20.100,00","20.100,00","-2,40",18,361.800,361.800
ALK,16.4.2024,"20.600,00","20.600,00","20.549,00","20.594,10","-0,03",389,8.011.106,8.011.106
ALK,15.4.2024,"20.600,00","20.602,00","20.600,00","20.600,43","0,00",416,8.569.780,8.569.780
ALK,12.4.2024,"20.600,00","20.600,00","20.599,00","20.599,94","0,00",160,3.295.991,3.295.991
ALK,11.4.2024,"20.600,00","20.625,00","20.599,00","20.600,62","0,02",157,3.234.297,3.234.297
ALK,09.4.2024,"20.598,00","20.598,00","20.597,00","20.597,22","0,12",46,947.472,947.472
ALK,08.4.2024,"20.595,00","20.600,00","20.500,00","20.572,22","-0,13",209,4.299.594,4.299.594
ALK,05.4.2024,"20.600,00","20.600,00","20.598,00","20.599,25","0,24",227,4.676.030,17.652.530
ALK,04.4.2024,"20.400,00","20.600,00","20.400,00","20.549,06","-0,21",159,3.267.301,3.267.301
ALK,03.4.2024,"20.601,00","20.601,00","20.500,00","20.592,50","0,52",177,3.644.872,3.644.872
ALK,02.4.2024,"20.500,00","20.501,00","20.400,00","20.486,78","0,32",379,7.764.490,7.764.490
ALK,01.4.2024,"20.499,00","20.499,00","20.340,00","20.421,96","0,13",188,3.839.329,3.839.329
ALK,29.3.2024,"20.395,00","20.400,00","20.395,00","20.395,21","0,00",316,6.444.885,6.444.885
ALK,28.3.2024,"20.395,00","20.397,00","20.394,00","20.395,21","-0,02",275,5.608.684,5.608.684
ALK,27.3.2024,"20.396,00","20.400,00","20.396,00","20.398,61","0,09",173,3.528.959,3.528.959
ALK,26.3.2024,"20.304,00","20.500,00","20.300,00","20.380,53","-0,24",49,998.646,998.646
ALK,25.3.2024,"20.400,00","20.499,00","20.400,00","20.430,56","0,16",81,1.654.875,1.654.875
ALK,22.3.2024,"20.400,00","20.401,00","20.350,00","20.397,32","0,21",515,10.504.619,10.504.619
ALK,21.3.2024,"20.401,00","20.401,00","20.302,00","20.355,31","0,18",65,1.323.095,1.323.095
ALK,20.3.2024,"20.350,00","20.350,00","20.300,00","20.319,44","0,09",161,3.271.430,3.271.430
ALK,19.3.2024,"20.302,00","20.302,00","20.299,00","20.300,36","0,00",364,7.389.330,7.389.330
ALK,18.3.2024,"20.300,00","20.300,00","20.300,00","20.300,00","0,00",16,324.800,324.800
ALK,15.3.2024,"20.300,00","20.300,00","20.300,00","20.300,00","1,04",12,243.600,243.600
ALK,14.3.2024,"20.100,00","20.100,00","20.001,00","20.091,48","0,00",131,2.631.984,2.631.984
ALK,13.3.2024,"20.000,00","20.101,00","20.000,00","20.091,48","0,25",569,11.432.050,11.432.050
ALK,12.3.2024,"20.100,00","20.100,00","20.000,00","20.042,28","0,29",68,1.362.875,1.362.875
ALK,11.3.2024,"20.000,00","20.000,00","19.920,00","19.983,88","-0,12",34,679.452,679.452
ALK,08.3.2024,"19.982,00","20.100,00","19.982,00","20.007,09","-0,28",266,5.321.887,5.321.887
ALK,07.3.2024,"20.100,00","20.200,00","20.000,00","20.063,01","-0,36",146,2.929.200,2.929.200
ALK,06.3.2024,"20.100,00","20.200,00","20.100,00","20.134,98","-0,48",257,5.174.690,5.174.690
ALK,05.3.2024,"20.200,00","20.350,00","20.200,00","20.232,38","-0,72",185,3.742.990,3.742.990
ALK,04.3.2024,"20.300,00","20.480,00","20.300,00","20.379,05","-0,49",186,3.790.503,3.790.503
ALK,01.3.2024,"20.480,00","20.480,00","20.480,00","20.480,00","-0,16",4,81.920,81.920
ALK,29.2.2024,"20.500,00","20.700,00","20.499,00","20.512,91","-0,42",106,2.174.368,37.868.268
ALK,28.2.2024,"20.600,00","20.600,00","20.599,00","20.599,08","-0,49",65,1.338.940,1.338.940
ALK,27.2.2024,"20.700,00","20.900,00","20.699,00","20.700,29","0,69",1.374,28.442.192,28.442.192
ALK,26.2.2024,"20.700,00","20.700,00","20.300,00","20.559,44","1,21",209,4.296.922,4.296.922
ALK,23.2.2024,"20.400,00","20.400,00","20.298,00","20.313,79","0,33",768,15.600.990,15.600.990
ALK,22.2.2024,"20.250,00","20.250,00","20.001,00","20.247,21","0,19",232,4.697.352,4.697.352
ALK,21.2.2024,"20.249,00","20.250,00","20.200,00","20.209,59","0,57",258,5.214.075,5.214.075
ALK,20.2.2024,"20.050,00","20.199,00","20.000,00","20.094,49","0,47",49,984.630,984.630
ALK,19.2.2024,"20.000,00","20.000,00","19.999,00","19.999,85","0,02",522,10.439.920,10.439.920
ALK,16.2.2024,"19.997,00","19.998,00","19.950,00","19.996,66","0,05",250,4.999.165,4.999.165
ALK,15.2.2024,"19.999,00","20.000,00","19.880,00","19.987,36","0,54",236,4.717.016,4.717.016
ALK,14.2.2024,"19.997,00","19.997,00","19.852,00","19.880,14","0,68",111,2.206.696,2.206.696
ALK,13.2.2024,"19.750,00","19.800,00","19.600,00","19.745,33","0,10",302,5.963.090,5.963.090
ALK,12.2.2024,"19.750,00","19.750,00","19.551,00","19.725,38","1,04",214,4.221.231,4.221.231
ALK,09.2.2024,"19.750,00","19.750,00","19.499,00","19.522,76","0,42",142,2.772.232,2.772.232
ALK,08.2.2024,"19.400,00","19.498,00","19.400,00","19.440,83","-0,19",72,1.399.740,1.399.740
ALK,07.2.2024,"19.400,00","19.500,00","19.400,00","19.477,47","-0,09",312,6.076.970,6.076.970
ALK,06.2.2024,"19.301,00","19.500,00","19.301,00","19.495,54","-0,02",239,4.659.435,4.659.435
ALK,05.2.2024,"19.500,00","19.500,00","19.500,00","19.500,00","-2,47",110,2.145.000,2.145.000
ALK,02.2.2024,"19.899,00","19.999,00","19.899,00","19.993,44","-1,84",36,719.764,719.764
ALK,01.2.2024,"20.299,00","20.399,00","20.299,00","20.368,70","5,54",33,672.167,672.167
ALK,31.1.2024,"19.300,00","19.300,00","19.300,00","19.300,00","2,87",138,2.663.400,2.663.400
ALK,30.1.2024,"19.000,00","19.000,00","18.584,00","18.761,08","0,95",221,4.146.198,7.689.698
ALK,29.1.2024,"18.650,00","18.650,00","18.450,00","18.583,80","0,19",235,4.367.192,4.367.192
ALK,26.1.2024,"18.548,00","18.550,00","18.548,00","18.548,18","0,70",132,2.448.360,2.448.360
ALK,25.1.2024,"18.420,00","18.420,00","18.420,00","18.420,00","-0,25",10,184.200,184.200
ALK,24.1.2024,"18.400,00","18.550,00","18.400,00","18.466,77","0,27",401,7.405.175,7.405.175
ALK,23.1.2024,"18.449,00","18.449,00","18.362,00","18.416,43","0,09",63,1.160.235,1.160.235
ALK,22.1.2024,"18.400,00","18.400,00","18.400,00","18.400,00","-0,21",254,4.673.600,4.673.600
ALK,18.1.2024,"18.449,00","18.449,00","18.400,00","18.439,20","0,23",10,184.392,4.584.392
ALK,17.1.2024,"18.350,00","18.400,00","18.350,00","18.396,38","0,04",233,4.286.356,4.286.356
ALK,16.1.2024,"18.350,00","18.399,00","18.350,00","18.388,11","-0,02",18,330.986,330.986
ALK,15.1.2024,"18.350,00","18.449,00","18.301,00","18.391,13","-0,05",330,6.069.072,6.069.072
ALK,12.1.2024,"18.350,00","18.448,00","18.350,00","18.400,60","0,01",63,1.159.238,1.159.238
ALK,11.1.2024,"18.399,00","18.400,00","18.399,00","18.399,45","0,00",128,2.355.130,2.355.130
ALK,10.1.2024,"18.399,00","18.400,00","18.399,00","18.399,33","-0,09",97,1.784.735,1.784.735
ALK,09.1.2024,"18.450,00","18.450,00","18.400,00","18.415,77","0,09",222,4.088.300,4.088.300
ALK,05.1.2024,"18.450,00","18.450,00","18.301,00","18.399,39","0,00",148,2.723.110,2.723.110
ALK,04.1.2024,"18.399,00","18.400,00","18.399,00","18.399,08","0,44",127,2.336.683,2.336.683
ALK,03.1.2024,"18.300,00","18.400,00","18.290,00","18.318,52","0,19",81,1.483.800,1.483.800
ALK,02.1.2024,"18.151,00","18.300,00","18.151,00","18.283,19","0,71",27,493.646,493.646
ALK,28.12.2023,"18.150,00","18.249,00","18.102,00","18.154,55","0,28",370,6.717.182,6.717.182
ALK,27.12.2023,"18.100,00","18.145,00","18.100,00","18.104,17","-0,25",54,977.625,977.625
ALK,26.12.2023,"18.149,00","18.150,00","18.149,00","18.149,17","-0,05",60,1.088.950,1.088.950
ALK,25.12.2023,"18.150,00","18.200,00","18.150,00","18.158,87","-0,26",141,2.560.400,2.560.400
ALK,22.12.2023,"18.250,00","18.250,00","18.150,00","18.206,52","0,04",23,418.750,418.750
ALK,21.12.2023,"18.200,00","18.200,00","18.200,00","18.200,00","0,98",3,54.600,54.600
ALK,20.12.2023,"18.000,00","18.151,00","18.000,00","18.023,52","-1,24",234,4.217.504,4.217.504
ALK,19.12.2023,"18.250,00","18.250,00","18.250,00","18.250,00","-0,23",48,876.000,876.000
ALK,18.12.2023,"18.299,00","18.300,00","18.250,00","18.292,66","-0,04",76,1.390.242,1.390.242
ALK,15.12.2023,"18.300,00","18.300,00","18.300,00","18.300,00","0,08",48,878.400,878.400
ALK,14.12.2023,"18.300,00","18.300,00","18.201,00","18.284,65","0,64",178,3.254.668,3.254.668
ALK,13.12.2023,"18.151,00","18.200,00","18.150,00","18.167,61","0,10",144,2.616.136,2.616.136
ALK,12.12.2023,"18.150,00","18.150,00","18.150,00","18.150,00","-0,04",20,363.000,363.000
ALK,11.12.2023,"18.100,00","18.399,00","18.100,00","18.157,22","-1,05",129,2.342.281,2.342.281
ALK,07.12.2023,"18.350,00","18.350,00","18.350,00","18.350,00","0,09",12,220.200,220.200
ALK,06.12.2023,"18.350,00","18.350,00","18.201,00","18.334,20","-0,36",66,1.210.057,1.210.057
ALK,05.12.2023,"18.400,00","18.400,00","18.400,00","18.400,00","-0,03",88,1.619.200,1.619.200
ALK,04.12.2023,"18.400,00","18.500,00","18.400,00","18.405,56","0,88",18,331.300,331.300
ALK,01.12.2023,"18.300,00","18.300,00","18.200,00","18.245,81","0,29",37,675.095,675.095
ALK,30.11.2023,"18.200,00","18.298,00","18.101,00","18.193,20","0,37",44,800.501,800.501
ALK,29.11.2023,"18.100,00","18.146,00","18.100,00","18.126,41","-0,11",232,4.205.328,4.205.328
ALK,28.11.2023,"18.149,00","18.149,00","18.100,00","18.146,55","0,47",100,1.814.655,1.814.655
ALK,27.11.2023,"18.100,00","18.100,00","18.002,00","18.062,42","0,35",414,7.477.841,7.477.841
ALK,24.11.2023,"18.000,00","18.000,00","18.000,00","18.000,00","0,04",111,1.998.000,1.998.000
ALK,23.11.2023,"18.000,00","18.000,00","17.900,00","17.991,98","-0,04",131,2.356.950,2.356.950
ALK,22.11.2023,"18.000,00","18.000,00","17.980,00","17.998,88","0,73",196,3.527.780,3.527.780
ALK,21.11.2023,"17.900,00","17.900,00","17.802,00","17.868,60","-0,48",20,357.372,357.372
ALK,20.11.2023,"17.800,00","17.980,00","17.800,00","17.954,93","0,06",130,2.334.141,2.334.141
ALK,17.11.2023,"17.950,00","17.950,00","17.900,00","17.944,37","-0,29",38,681.886,681.886
ALK,16.11.2023,"17.980,00","18.050,00","17.950,00","17.996,32","0,06",136,2.447.500,2.447.500
ALK,15.11.2023,"17.700,00","18.050,00","17.700,00","17.985,22","1,61",92,1.654.640,1.654.640
ALK,14.11.2023,"17.700,00","17.700,00","17.700,00","17.700,00","0,32",70,1.239.000,1.239.000
ALK,13.11.2023,"17.700,00","17.700,00","17.500,00","17.643,72","-0,21",78,1.376.210,1.376.210
ALK,10.11.2023,"17.699,00","17.700,00","17.650,00","17.680,19","0,18",75,1.326.014,1.326.014
ALK,09.11.2023,"17.650,00","17.650,00","17.602,00","17.647,80","0,03",112,1.976.554,1.976.554
ALK,08.11.2023,"17.635,00","17.698,00","17.600,00","17.642,12","-0,30",266,4.692.804,4.692.804
ALK,07.11.2023,"17.698,00","17.700,00","17.690,00","17.694,87","-0,10",349,6.175.510,6.175.510
ALK,06.11.2023,"17.700,00","17.800,00","17.700,00","17.713,04","-0,43",92,1.629.600,1.629.600
ALK,03.11.2023,"17.700,00","17.900,00","17.700,00","17.789,66","-0,53",211,3.753.618,3.753.618
ALK,02.11.2023,"17.900,00","17.900,00","17.850,00","17.884,93","-0,08",46,822.707,822.707
ALK,01.11.2023,"17.900,00","17.900,00","17.900,00","17.900,00","-0,32",6,107.400,107.400
ALK,31.10.2023,"17.900,00","18.000,00","17.900,00","17.957,26","-0,15",100,1.795.726,1.795.726
ALK,30.10.2023,"17.901,00","18.000,00","17.901,00","17.984,78","-0,35",136,2.445.930,2.445.930
ALK,27.10.2023,"18.000,00","18.051,00","18.000,00","18.048,60","0,13",162,2.923.873,2.923.873
ALK,26.10.2023,"17.900,00","18.100,00","17.900,00","18.025,69","0,14",101,1.820.595,1.820.595
ALK,25.10.2023,"18.000,00","18.000,00","18.000,00","18.000,00","0,04",36,648.000,648.000
ALK,24.10.2023,"17.850,00","18.010,00","17.850,00","17.992,60","-0,13",88,1.583.349,1.583.349
ALK,20.10.2023,"18.099,00","18.099,00","18.000,00","18.015,35","-1,56",185,3.332.840,3.332.840
ALK,19.10.2023,"18.300,00","18.300,00","18.300,00","18.300,00","1,64",5,91.500,91.500
ALK,18.10.2023,"18.000,00","18.100,00","18.000,00","18.005,12","0,58",316,5.689.618,5.689.618
ALK,17.10.2023,"18.000,00","18.000,00","17.800,00","17.901,71","0,53",143,2.559.944,2.559.944
ALK,16.10.2023,"17.801,00","17.900,00","17.760,00","17.807,26","0,31",99,1.762.919,1.762.919
ALK,13.10.2023,"17.750,00","17.850,00","17.712,00","17.752,20","0,25",305,5.414.422,5.414.422
ALK,12.10.2023,"17.720,00","17.850,00","17.702,00","17.708,15","0,05",27,478.120,478.120
ALK,10.10.2023,"17.700,00","17.702,00","17.700,00","17.700,11","-0,01",170,3.009.019,3.009.019
ALK,09.10.2023,"17.700,00","17.747,00","17.680,00","17.701,27","0,01",125,2.212.659,2.212.659
ALK,06.10.2023,"17.747,00","17.747,00","17.650,00","17.699,04","0,43",252,4.460.157,4.460.157
ALK,05.10.2023,"17.603,00","17.650,00","17.600,00","17.622,72","-0,02",80,1.409.818,1.409.818
ALK,04.10.2023,"17.650,00","17.700,00","17.550,00","17.626,98","0,16",61,1.075.246,1.075.246
ALK,03.10.2023,"17.600,00","17.600,00","17.599,00","17.599,06","0,19",53,932.750,932.750
ALK,02.10.2023,"17.400,00","17.600,00","17.400,00","17.564,86","-0,13",37,649.900,649.900
ALK,29.9.2023,"17.600,00","17.600,00","17.500,00","17.587,50","0,49",16,281.400,281.400
ALK,27.9.2023,"17.500,00","17.502,00","17.500,00","17.501,33","-0,07",75,1.312.600,1.312.600
ALK,26.9.2023,"17.400,00","17.550,00","17.400,00","17.514,13","-0,37",46,805.650,805.650
ALK,25.9.2023,"17.600,00","17.600,00","17.550,00","17.578,57","-0,08",35,615.250,615.250
ALK,22.9.2023,"17.700,00","17.700,00","17.550,00","17.592,86","0,47",21,369.450,369.450
ALK,21.9.2023,"17.600,00","17.600,00","17.499,00","17.510,10","0,08",197,3.449.489,3.449.489
ALK,20.9.2023,"17.499,00","17.500,00","17.400,00","17.495,98","0,02",227,3.971.587,3.971.587
ALK,19.9.2023,"17.500,00","17.500,00","17.400,00","17.493,35","0,83",60,1.049.601,1.049.601
ALK,18.9.2023,"17.352,00","17.352,00","17.300,00","17.349,39","-0,12",183,3.174.938,3.174.938
ALK,15.9.2023,"17.351,00","17.500,00","17.350,00","17.369,98","0,10",47,816.389,816.389
ALK,14.9.2023,"17.350,00","17.360,00","17.350,00","17.351,81","-0,82",37,642.017,642.017
ALK,13.9.2023,"17.500,00","17.500,00","17.487,00","17.494,54","0,82",209,3.656.358,3.656.358
ALK,12.9.2023,"17.500,00","17.500,00","17.300,00","17.353,09","0,10",81,1.405.600,1.405.600
ALK,11.9.2023,"17.350,00","17.350,00","17.300,00","17.335,71","0,06",45,780.107,780.107
ALK,07.9.2023,"17.350,00","17.350,00","17.300,00","17.325,43","-0,11",129,2.234.981,4.621.781
ALK,06.9.2023,"17.300,00","17.350,00","17.300,00","17.344,00","-0,03",25,433.600,433.600
ALK,05.9.2023,"17.350,00","17.350,00","17.350,00","17.350,00","0,03",185,3.209.750,3.209.750
ALK,04.9.2023,"17.351,00","17.351,00","17.300,00","17.344,19","0,02",172,2.983.200,2.983.200
ALK,01.9.2023,"17.320,00","17.350,00","17.300,00","17.340,46","-0,05",131,2.271.600,2.271.600
ALK,31.8.2023,"17.300,00","17.350,00","17.300,00","17.348,91","0,20",138,2.394.150,2.394.150
ALK,30.8.2023,"17.300,00","17.350,00","17.300,00","17.315,00","0,05",24,415.560,415.560
ALK,29.8.2023,"17.300,00","17.350,00","17.300,00","17.306,79","0,09",81,1.401.850,1.401.850
ALK,25.8.2023,"17.301,00","17.301,00","17.250,00","17.292,08","0,44",53,916.480,916.480
ALK,24.8.2023,"17.300,00","17.300,00","17.212,00","17.215,52","0,01",50,860.776,860.776
ALK,23.8.2023,"17.212,00","17.250,00","17.210,00","17.213,33","-0,68",27,464.760,464.760
ALK,22.8.2023,"17.349,00","17.349,00","17.211,00","17.332,00","-0,10",11,190.652,190.652
ALK,21.8.2023,"17.349,00","17.350,00","17.349,00","17.349,52","0,08",33,572.534,572.534
ALK,18.8.2023,"17.349,00","17.349,00","17.300,00","17.335,13","-0,09",53,918.762,918.762
ALK,17.8.2023,"17.350,00","17.350,00","17.350,00","17.350,00","0,00",150,2.602.500,2.602.500
ALK,16.8.2023,"17.350,00","17.350,00","17.350,00","17.350,00","-0,19",135,2.342.250,2.342.250
ALK,15.8.2023,"17.399,00","17.400,00","17.300,00","17.383,57","0,48",145,2.520.618,2.520.618
